OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.254	0.9	0.4	0.37	0.48584496	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020633	0.00465863	0.68132573	0.47440677	0.54883463	0.07968939	0.01056128	0.01517499	0.21280105	0.00102868	2	16.61866782	0.02948557	0.16824496	0.36944052	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48638908	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020512	0.00465457	0.67529947	0.48222243	0.54231449	0.07969052	0.01050958	0.01540659	0.21083721	0.00102769	2	16.49869914	0.02984592	0.16814683	0.36939775	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48605933	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020229	0.00461639	0.69155579	0.46240668	0.5475518	0.07883544	0.01020254	0.01524257	0.21653106	0.00101696	2	16.67137151	0.02920417	0.16577816	0.37293841	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48918217	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020625	0.0048244	0.73941151	0.40502626	0.6117766	0.07765712	0.01009625	0.01454943	0.22043429	0.00104029	2	17.4779207	0.02710223	0.1620755	0.38072539	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48918217	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020625	0.0048244	0.73941151	0.40502626	0.6117766	0.07765712	0.01009625	0.01454943	0.22043429	0.00104029	2	17.4779207	0.02710223	0.1620755	0.38072539	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48827492	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020454	0.00466763	0.74272265	0.41176555	0.58615067	0.07808037	0.01014007	0.01511869	0.21891342	0.00103465	2	17.67307189	0.02774352	0.16698391	0.38017933	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48803607	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020361	0.0046483	0.74870213	0.40812109	0.57973129	0.07785242	0.01014495	0.01505869	0.21993039	0.00103065	2	17.85402192	0.02762874	0.16686139	0.3809406	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48804566	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020292	0.00465841	0.74918101	0.40577832	0.58152772	0.07763198	0.01006869	0.01496885	0.22113788	0.00102796	2	17.8185387	0.02749276	0.16561529	0.38147663	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48771783	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020235	0.00463274	0.74891825	0.40791901	0.57438159	0.07765663	0.01008511	0.01500366	0.22125769	0.00102513	2	17.8490726	0.02759269	0.1660183	0.38124881	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.4874288	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020191	0.00458605	0.74856696	0.4095196	0.57133828	0.07788179	0.01003358	0.01522759	0.22101816	0.0010243	2	17.81512895	0.02778441	0.16752608	0.38103069	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
