OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.235	0.9	0.4	0.29	0.55993011	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00037795	0.00100001	0.88187446	0.13662453	0.86752706	0.04529556	0.24502142	0.00276781	0.32854367	0.00100022	2	1.73696329	0.00051639	0.04632769	0.16517379	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55134987	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039363	0.00100018	0.95863769	0.10305321	0.85535556	0.04294102	0.25762488	0.00278557	0.31120693	0.00100097	2	1.4465928	0.0024023	0.04554977	0.1785456	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55037217	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039284	0.00100018	0.95921132	0.10254222	0.86236391	0.04304545	0.25610569	0.00283987	0.3096827	0.00100086	2	1.45135954	0.00242479	0.04590125	0.17983218	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55316987	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039605	0.00100006	0.95759025	0.10258091	0.85934956	0.04250418	0.25715821	0.00279271	0.31246685	0.00100027	2	1.45307606	0.00260288	0.04548432	0.17838611	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55443454	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039817	0.00100009	0.95522272	0.10681326	0.85024694	0.04264336	0.25755535	0.00277946	0.31502508	0.00100002	2	1.46422804	0.00261325	0.0454143	0.17529622	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.554998	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038252	0.00100003	0.90771963	0.12301202	0.8782463	0.04509036	0.24793802	0.00284506	0.31948157	0.00100009	2	1.64456759	0.00092738	0.04662129	0.17168592	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55717741	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00037876	0.00100001	0.89094863	0.13036831	0.87334866	0.04546751	0.24600895	0.00281779	0.32427187	0.00100014	2	1.70256816	0.00053902	0.04661542	0.1682488	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53025614	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039174	0.00100018	0.96315596	0.12316739	0.93870361	0.04647247	0.24965511	0.00335781	0.28799111	0.00101168	2	1.45036309	0.00078333	0.04979333	0.19458374	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53234186	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0003875	0.00100042	0.96036923	0.11293899	0.93442117	0.04563256	0.24766998	0.00330426	0.29180221	0.00100819	2	1.45905056	0.00103318	0.04914242	0.19629442	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53764559	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0003848	0.00100023	0.95735132	0.10113693	0.92539306	0.04461205	0.24770835	0.00315191	0.29732541	0.00100232	2	1.46399016	0.00152954	0.04802269	0.19406482	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53094011	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038724	0.00100074	0.96059099	0.12077958	0.93524022	0.04614202	0.24760633	0.00335606	0.28851949	0.00101331	2	1.45570648	0.00089983	0.04965741	0.19286452	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53319227	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038601	0.00100046	0.95980078	0.10788363	0.93837108	0.04546978	0.24639355	0.00328127	0.293103	0.00100537	2	1.4655568	0.00118707	0.04892661	0.19630152	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.236	0.9	0.4	0.29	0.53025614	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039174	0.00100018	0.96315596	0.12316739	0.93870361	0.04647247	0.24965511	0.00335781	0.28799111	0.00101168	2	1.45036309	0.00078333	0.04979333	0.19458374	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
